Date,comment,text_clean,like,Label
2026-01-04T14:04:39Z,"<b>Apa legalitas Trump menangkap dan mengadili presiden negara lain????</b><br><br>Secara umum, Amerika Serikat tidak bisa menangkap dan mengadili presiden negara lain yang sedang menjabat karena adanya prinsip kekebalan kepala negara (head of state immunity) di bawah hukum kebiasaan internasional. <br>Berikut penjelasannya lebih rinci:<br>Kekebalan Diplomatik Mutlak (Immunity Ratione Personae): Hukum internasional memberikan kekebalan pribadi mutlak kepada kepala negara yang sedang menjabat (seperti presiden) dari yurisdiksi pidana pengadilan asing. Hal ini untuk memastikan bahwa mereka dapat menjalankan tugas diplomatik dan fungsi jabatannya tanpa takut ditangkap atau diadili oleh negara lain, yang dapat dianggap sebagai serangan terhadap kedaulatan negara mereka.<br>Pengecualian dan Batasan: Kekebalan ini berlaku selama presiden tersebut masih menjabat. Setelah tidak lagi menjabat, kekebalan pribadinya hilang, meskipun ia mungkin masih memiliki kekebalan fungsional (immunity ratione materiae) untuk tindakan yang dilakukan dalam kapasitas resmi negara. Namun, kekebalan fungsional ini umumnya tidak berlaku untuk kejahatan internasional yang serius seperti genosida, kejahatan perang, atau kejahatan terhadap kemanusiaan.<br>Peran Pengadilan Internasional: Pengadilan domestik suatu negara (termasuk AS) memiliki keterbatasan dalam mengadili kepala negara asing. Sebaliknya, lembaga peradilan internasional, seperti Pengadilan Kriminal Internasional (ICC), dapat mengadili kepala negara, terutama jika kasus tersebut dirujuk oleh Dewan Keamanan PBB. Namun, AS sendiri bukan negara pihak pada Statuta Roma (perjanjian yang mendirikan ICC) dan tidak mengakui yurisdiksi otomatis ICC atas warga negaranya atau kepala negara lain yang bukan pihak.<br>Situasi Praktis dan Diplomatik: Upaya untuk menangkap presiden negara lain yang sedang menjabat secara sepihak oleh AS (atau negara lain) akan menyebabkan krisis diplomatik yang parah, pemutusan hubungan diplomatik, dan bahkan berpotensi konflik militer. <br>Singkatnya, hukum internasional dan praktik diplomatik yang sudah mapan menghalangi AS untuk menangkap dan mengadili presiden negara lain yang sedang menjabat di pengadilan domestiknya.*",legalitas trump tangkap adil presiden negara amerika serikat tangkap adil presiden negara jabat prinsip kebal kepala negara head state immunity hukum biasa internasional jelas rinci kebal diplomatik mutlak immunity ratione personae hukum internasional kebal pribadi mutlak kepala negara jabat presiden yurisdiksi pidana adil asing jalan tugas diplomatik fungsi jabat takut tangkap adil negara anggap serang daulat negara kecuali batas kebal laku presiden jabat jabat kebal pribadi hilang milik kebal fungsional immunity ratione materiae tindak kapasitas resmi negara kebal fungsional laku jahat internasional serius genosida jahat perang jahat manusia peran adil internasional adil domestik negara milik batas adil kepala negara asing lembaga adil internasional adil kriminal internasional icc adil kepala negara rujuk dewan aman pbb negara statuta roma janji diri icc aku yurisdiksi otomatis icc warga negara kepala negara situasi praktis diplomatik upaya tangkap presiden negara jabat negara sebab krisis diplomatik parah putus hubung diplomatik potensi konflik militer singkat hukum internasional praktik diplomatik mapan halang tangkap adil presiden negara jabat adil domestik,0,
2026-01-04T14:04:09Z,"<b>Tidak ada makan siang gratis dalam geopolitik. Penggulingan Maduro oleh AS bukan soal demokrasi atau kemanusiaan, tapi kepentingan—terutama minyak. Suka cita diaspora itu semu, karena setelah ini Venezuela justru berisiko makin tunduk pada agenda Amerika. Ketika kedaulatan melemah, sumber daya strategis akan dikuasai pihak luar. Yang seharusnya dirayakan bukan jatuhnya satu rezim, tapi masa depan negara—dan itu justru patut dikhawatirkan</b> ????",makan siang gratis geopolitik guling maduro demokrasi manusia penting minyak suka cita diaspora semu venezuela risiko tunduk agenda amerika daulat lemah sumber daya strategis asai raya jatuh rezim negara patut khawatir,0,
2026-01-04T14:02:03Z,Tumben oten² gk muncul,tumben oten muncul,0,
2026-01-04T14:01:37Z,Negara ormas memang meresahkan??,negara ormas resah,0,
2026-01-04T14:01:15Z,Osama...saddam...bashar...maduro ....<br>Semua krjaan mereka .,osama saddam bashar maduro krjaan,0,
2026-01-04T13:54:23Z,Dari dulu AS licik cari cari alasan buat nguasain minyak negara lain,licik cari cari alas nguasain minyak negara,0,
2026-01-04T13:52:19Z,"Muammar Khadafi difitnah Bush sebagai diktator di Libya, hasilnya negara Libya chaos  dan rakyat Libya yang sudah terlanjur percaya dengan hasutan Bush dan menyesal seumur hidup.<br>Saddam Hussein difitnah AS melalui cangkem Bush juga, dengan dalih Senjata Pemusnah Massal dan sampai saat ini tidak ada bukti nyata keberadasaan senjata tersebut. yang ada pernag saudara ddan kekacayan di Irak, LULUH LANTAK ... dan kita tau endingnya apa? ribuan barel minyak pun &quot;dicuir&quot; oleh militer AS.<br>Sekarang Venezuela ... dengan pola yang sama, menggunakan hasutan dan firnah keji ....<br><br>Afghanistan dan Ukraina salah satu dari korban militer AS.<br><br>Kegagalan terbesar AS yang paling MEMALUKAN hanyalah Perang Vietnam, tapi di framing oleh Hollywood sebagai &quot;kemenangan semu&quot;<br><br>Selama AS berkuasa di kancah global dan pegang kendali, dunia ini tidak ada yang namanya AMAN DAMAI dan SEJAHTERA, karena sistem kapitalisme mereka mengunci segalanya dan semua kepentingan AS  do nenera[a mehara tidak boleh DIGANGGU GUGAT.<br><br>Mari kita berdoa, agar negara adidaya satu ini runtuh seperti peradaban Persia dan Romawi kuno sebelumnya.<br>Karena hukum berlaku, suatu peradaban maju pasti akan runtuh juga.",muammar khadafi fitnah bush diktator libya hasil negara libya chaos rakyat libya lanjur percaya hasut bush sesal umur hidup saddam hussein fitnah cangkem bush dalih senjata musnah massal bukti nyata keberadasaan senjata pernag saudara ddan kekacayan irak luluh lantak tau endingnya ribu barel minyak quot dicuir quot militer venezuela pola hasut firnah keji afghanistan ukraina salah korban militer gagal besar malu perang vietnam framing hollywood quot menang semu quot kuasa kancah global pegang kendali dunia nama aman damai sejahtera sistem kapitalisme kunci penting nenera mehara ganggu gugat mari doa negara adidaya runtuh adab sia romawi kuno hukum laku adab maju runtuh,0,
2026-01-04T13:49:40Z,"bagus tramp ,, tangkap penghianat",bagus tramp tangkap penghianat,0,
2026-01-04T13:48:08Z,Alasan yg nga masuk akal. <br>Bilang aj loe mau rampok  <br>AS bom negara lain bgtu apakah nga ada HAM. <br>Sipil pasti ada yg meninggal. Boikot buatan AMERIKA. <br>dia sesungguhnya adalah penjahat dan pembunuh,alas nga masuk akal bilang loe rampok bom negara bgtu nga ham sipil tinggal boikot buat amerika sungguh jahat bunuh,0,
2026-01-04T13:47:58Z,Perampok yang sok ngajarin HAM..,rampok sok ngajarin ham,0,
2026-01-04T13:47:43Z,as akan hancur sendirinya kalau ikut campur  nega2lain,hancur campur nega2lain,0,
2026-01-04T13:45:12Z,"Alasan utama minyak, kedua sekutu Rusia",alas utama minyak sekutu rusia,0,
2026-01-04T13:42:29Z,Negara perampok SDA negara lain dgn dalih demokrasi&quot;&quot; demokrasi&quot; ala Amerika,negara rampok sda negara dgn dalih demokrasi quot quot demokrasi quot ala amerika,0,
2026-01-04T13:35:35Z,Sebenarnya america sndiri yg bermain kokain,america sndiri main kokain,0,
2026-01-04T13:33:59Z,Negara&#39; perampok ya ada saja alasannya.paleng mau kaleng minyak Venezuela.narkotika cuma buat alasan saja .,negara rampok alas paleng kaleng minyak venezuela narkotika alas,0,
2026-01-04T13:26:24Z,"licik amerika, di timurtengah jaga jarak dg amrik tahu kalau mau rampas minyak ..",licik amerika timurtengah jaga jarak amrik rampas minyak,0,
2026-01-04T13:25:30Z,"Amerika setiap menit memang selalu bertambah musuh , terlalu banyaknya musuh Amerika membuat Amerika semakin ketakutan, meskipun Amerika tidak akan selamat dari keruntuhan yang abadi akibat kejahatannya sendiri.",amerika menit tambah musuh banyak musuh amerika amerika takut amerika selamat runtuh abadi akibat jahat,0,
2026-01-04T13:25:18Z,Motifnya kelas minyak...,motif kelas minyak,0,
2026-01-04T13:25:07Z,"Gak percaya lah dulu dengan Irak juga begitu, semua tidak terbukti, intinya adalah minyak Venezuela yg besar, dasar penjajah",gak percaya irak bukti inti minyak venezuela dasar jajah,0,
2026-01-04T13:24:18Z,"Semoga negara ini ga hancur sampai krisis. Biasanya negara yg diserang AS itu langsung krisis. Contohnya Libya, Iraq, Mesir. Taulah ya Venezuela itu cadangan minyak nya 11 12 sama Arab. Mungkin ini taktik AS biar dpt minyak murah.",moga negara hancur krisis negara serang langsung krisis contoh libya iraq mesir tau venezuela cadang minyak arab taktik biar dpt minyak murah,0,
2026-01-04T13:23:52Z,"Niat menguasai Venezuela karena minyaknya.<br>As playing victim,kotorrr",niat kuasa venezuela minyak playing victim kotorrr,0,
2026-01-04T13:23:04Z,PGN ngrampok,pgn ngrampok,0,
2026-01-04T13:22:53Z,"Rusia dapat ukraina, usa dapat venezuela, china dapat taiwan??",rusia ukraina usa venezuela china taiwan,0,
2026-01-04T13:18:40Z,Kenapa tentara venez TDK berkutik sama sekali ?,tentara venez kutik,0,
2026-01-04T13:16:34Z,Di luar nalar &quot; Presiden tangkap presiden,nalar quot presiden tangkap presiden,0,
2026-01-04T13:16:04Z,Donal bebek cari2 alasan ...intinya nya mau curi minyak ????,donal bebek cari2 alas inti curi minyak,0,
2026-01-04T13:15:41Z,Ngerti Kan alasan Bowo Aka Bahlil Investasi Sawit?,ngerti alas bowo aka bahlil investasi sawit,0,
2026-01-04T13:14:56Z,"MENDAKWA PRESIDEN NEGARA LAIN,SEOLAH2 HAKIM PALING AGUNG DI MUKA BUMI INI........IBLIS",dakwa presiden negara seolah2 hakim agung muka bumi iblis,0,
2026-01-04T13:13:54Z,Syayatiin amerika.  Pencuri n perampok,syayatiin amerika curi rampok,0,
2026-01-04T13:13:44Z,Ingat IRAK..... LIBYA ingat .... Ingat....,irak libya,0,
2026-01-04T13:13:03Z,"Amrik tolong basmi koruptor di Indonesia, kalo bisa di bom semua para pemerintahan yang korup",amrik tolong basmi koruptor indonesia kalo bom perintah korup,1,
2026-01-04T13:12:13Z,"Satu persatu semua negara akan terpancing untuk berperang..<br>Negara A serang negara B, begitu terus.. sampai akhirnya PD 3..",satu negara pancing perang negara serang negara,0,
2026-01-04T13:11:58Z,"Tapi coba bayangin kalau mereka tiba tiba runtuh,<br>Semua bakal kacau perang di mana2, china akam dengan cepat mengklaim laut sulawesi,dan menguasai selat melaka",coba bayangin runtuh kacau perang mana2 china akam cepat klaim laut sulawesi kuasa selat melaka,1,
2026-01-04T13:09:01Z,TDK ada yg berani nangkap om ben,berani nangkap ben,0,
2026-01-04T13:04:54Z,Intinya minyak??,inti minyak,0,
2026-01-04T13:03:58Z,Next kalo yg jadi presiden as elon musk sepertinya as gak terlalu agresif memerangi negara lain dgn militernya.. elon pengusaha no 1 di dunia .. sepertinya elon lebih suka perang dagang...,next kalo presiden elon musk gak agresif rang negara dgn militer elon usaha dunia elon suka perang dagang,0,
2026-01-04T13:02:36Z,Paspampres nya mana,paspampres,0,
2026-01-04T12:59:17Z,"Kalau namanya Madura,,trump pasti tak brani",nama madura trump brani,0,
2026-01-04T12:58:10Z,minyak terbesar di dunia ada di Venezuela,minyak besar dunia venezuela,0,
2026-01-04T12:58:07Z,Presiden kita bisa juga dong suatu saat di culik gitu aja....parah sih amerika,presiden culik gitu parah amerika,0,
2026-01-04T12:57:01Z,Bajingam amerika iku,bajingam amerika iku,0,
2026-01-04T12:56:28Z,??????????????????,,0,
2026-01-04T12:53:46Z,"Dibalik Misi Trump serang Venezuela  : Narkotika 0,1% :   Minyak 99,9%",balik misi trump serang venezuela narkotika minyak,0,
2026-01-04T12:52:56Z,Bagaimana kalo Amerika menyarang Indonesia dan menangkap presiden?,kalo amerika nyarang indonesia tangkap presiden,0,
2026-01-04T12:51:19Z,ini termasuk mafia pemculikann yang dengan sengaja di lakukan oleh suatu negara yaitu AS,mafia pemculikann sengaja laku negara,0,
2026-01-04T12:43:56Z,Herannya kok pada diem rakyatnya presiden Sendiri di tangkap orang luar,heran diem rakyat presiden tangkap orang,0,
2026-01-04T12:43:09Z,Venezuela itu negara ironi <br>Kaya minya tapi ékonomi bisa hancur,venezuela negara ironi kaya mi konomi hancur,0,
2026-01-04T12:41:19Z,"Ya sama seperti Irak, alasan Amerika semua tidak terbukti, ini keangkuhan AS",irak alas amerika bukti angkuh,0,
2026-01-04T12:40:54Z,kapan giliran indonesia?,gilir indonesia,0,
2026-01-04T12:34:45Z,AS memang negara jahanam,negara jahanam,0,
2026-01-04T12:33:49Z,Maduro ditangkap madas bergerak ??,maduro tangkap madas gerak,0,
2026-01-04T12:32:07Z,tram tukang fitnah,tram tukang fitnah,0,
2026-01-04T12:31:36Z,"Kegilaan Amerika, sang penjajah",gila amerika sang jajah,0,
2026-01-04T12:30:37Z,"Kematian hukum internasional ada didepan mata. Indonesia harus segera berbenah dan cepat cepat memiliki arsenal nuklir dan orang yg ahli dibidangnya jika tidak, bisa bernasib seperti venezuela 2.0",mati hukum internasional depan mata indonesia benah cepat cepat milik arsenal nuklir orang ahli bidang nasib venezuela,0,
2026-01-04T12:30:28Z,Lagu lama.. pakde Sam ini... just for oil ??,lagu pakde sam just for oil,0,
2026-01-04T12:29:24Z,Rampok.memalukan??,rampok malu,0,
2026-01-04T12:27:20Z,dari sini tau siapa penyakit dunia itu,tau sakit dunia,0,
2026-01-04T12:26:59Z,Gila sih ini..dan seluruh negara lain bisa apa.,gila negara,0,
2026-01-04T12:26:49Z,"Apapun alasannya, tidsk dibenarkan oleh hukum internasional ...<br>Irak... Libya ...Venezuela......<br>Menunggu .... Iran<br>Dan semua negara lemah ada peluang untuk di invasi amerika dgn alasan sepihak",apa alas tidsk benar hukum internasional irak libya venezuela tunggu iran negara lemah peluang invasi amerika dgn alas,0,
2026-01-04T12:26:46Z,Penjarahan sumber daya alam tentu saja.,jarah sumber daya alam,0,
2026-01-04T12:26:18Z,As dilawan??????. Sekelas presiden aja mereka bisa culik. Presiden dlm keadaan negara darurat pasti dilindungi berlapis namun delta force berhasil membawa target ????????,lawan kelas presiden culik presiden dlm negara darurat lindung lap delta force hasil bawa target,0,
2026-01-04T12:25:58Z,Amerika memang negara kuat tapi mereka terlalu berlebihan mempropagandakan negara lain lihat saja di Timur tengah perang Selama puluhan tahun semua itu karena mereka pengen menguasai ekonomi ini semua karena mereka pengen minyak bumi.,amerika negara kuat propaganda negara lihat timur perang puluh ken kuasa ekonomi ken minyak bumi,0,
2026-01-04T12:23:48Z,Ko bisa&quot;nya seorang presiden di tangkap semudah itu ???<br>Emang GK ada Paspampresnya Tah gtu ? <br><br>Bukannya seorang presiden itu keamanannya berlapis&quot; ya,quot presiden tangkap mudah emang paspampresnya tah gtu presiden aman lap quot,0,
2026-01-04T12:23:03Z,istri nya ngapain di tangkep? kan yg suami nya yg jadi buronan,istri ngapain tangkep suami buron,0,
2026-01-04T12:21:12Z,"PEMBINGKAIAN PUBLIK AMERIKA ATAS PERILAKU INTIMIDASI MEREKA SELALU BERUPA, &quot;MELINDUNGI UMAT KRISTEN, ATAU PEREMPUAN ATAU KEBEBASAN BERAGAMA, ATAU DEMOKRASI, ATAU BAHKAN MENYELAMATKAN DARI PEMIMPIN - DIKTATOR DAN PEMERINTAHAN YANG KORUP, SEPERTI HALNYA DIBAWAH INI: <br><br>IRAK 2003 <br>LIBYA 2011 <br>SUDAN (SOUTH SUDAN) <br>REPUBLIK DEMOKRATIK KONGO <br>AFGHANISTAN <br>SURIAH <br>NIGERIA <br>HAITI <br>VENEZUELA <br><br><br>TIDAK ADA ALASAN DAN DALIH APAPUN AMERIKA SERIKAT BISA DENGAN SEENAKNYA MENYERANG NEGARA VENEZUELA ???? YANG BERDAULAT.<br><br>GO TO HELL YANKEES??",bingkai publik amerika perilaku intimidasi quot lindung umat kristen perempuan bebas agama demokrasi selamat pimpin diktator perintah korup hal bawah irak 2003 libya 2011 sudan south sudan republik demokratik kongo afghanistan suriah nigeria haiti venezuela alas dalih apa amerika serikat serang negara venezuela daulat hell yankees,0,
2026-01-04T12:21:10Z,Militer Venezuela ngapain aja ?,militer venezuela ngapain,0,
2026-01-04T12:20:44Z,Mana tuh pasukan venezuela yang katanya udh siap perang kok di serang tidur aja,pasu venezuela udh perang serang tidur,0,
2026-01-04T12:20:18Z,percaya pd trump = Goblok,percaya trump goblok,0,
2026-01-04T12:19:34Z,"Mantas US, selanjutnya gas ke indon biar pada mampus itu bahlil dkk ????",mantas gas indon biar mampus bahlil dkk,0,
2026-01-04T12:19:15Z,"semudah itukah menangkap.seorang presiden, kemana para tentara pengawal vinezvela, bgm dgn hukum internasional, mengapa donald marah saat kediaman putin diserang ??",mudah tangkap presiden mana tentara awal vinezvela bgm dgn hukum internasional donald marah diam putin serang,1,
2026-01-04T12:19:11Z,Sekelas presiden ternyata bos narkoba ??,kelas presiden bos narkoba,0,
2026-01-04T12:18:52Z,As ingin kuasa minyak.....tidak boleh jual kenegara....selain as,kuasa minyak jual negara,0,
2026-01-04T12:17:18Z,Tapi rakyat venezuela pesta atas pnangkapan presiden nya,rakyat venezuela pesta pnangkapan presiden,0,
2026-01-04T12:15:50Z,Fuck donald trump,fuck donald trump,0,
2026-01-04T12:15:08Z,Venezuela punya ladang minyak terbesar di dunia ?? AS cari cari alasan tak ada bukti ??,venezuela ladang minyak besar dunia cari cari alas bukti,0,
2026-01-04T12:13:41Z,"US butuh Minyaknya<br>-Veneuzela dituduh negara mafia narkoba<br>-31 yl juga Panama diserbu urusan minyak juga<br>-Irak dituduh ada senjata pemusnah massal tujuan minyak juga.<br>-Suriah dituduh melindungi ISIS pd hal isis made in us dan minyak juga<br>-Libya dituduh pelindung terorist, ujung² minyak juga.<br>Iran alasan senjata nuklir ujungnya minyak juga<br><br>TETAPI ZIONIST ISRAEL MEMILIKI NUKLIR, SENJATA PEMUSNAH MASSAL,  PELAKU GENOSIDA DAN PENJAHAD PERANG DIBELAIN MATI²AN ALASAN MEMPERTAHANKAN DIRI, ujungnya tanahnyg subur dan minyak juga.<br><br>itulah pemimpin koloniisme, racist, fascist and apartheid",butuh minyak veneuzela tuduh negara mafia narkoba panama serbu urus minyak irak tuduh senjata musnah massal tuju minyak suriah tuduh lindung isis isis made minyak libya tuduh lindung terorist ujung minyak iran alas senjata nuklir ujung minyak zionist israel milik nuklir senjata musnah massal laku genosida penjahad perang bain mati alas tahan ujung tanahnyg subur minyak pimpin koloni racist fascist and apartheid,0,
